sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-DX-A3LT-01A-12D-A21P-01	1.1713	2.5455	11.0909	0.0	9.3609	2.0365	1.2239	11.0328	2.9314	2.3384	28.506	5.7491	0.0	2.9634	0.4365000000000001	0.8145999999999998	2.0217	1.3393000000000002	1.4045	3.9701000000000004	3.4593	6.5931
TCGA-DX-A3LT-10A-01D-A21P-01	0.0	0.0	0.0	0.0	0.0	1.6131	0.0	1.3811	0.0	1.1314	1.1954	0.0	1.438	1.1954	1.2227000000000001	0.0	2.5293	0.0	1.3662	0.8763000000000001	2.1445	0.0
TCGA-DX-A3LU-01A-11D-A21P-01	0.0	1.3573	0.0	2.7769	0.0	2.2424	0.0	0.0	1.0744	0.0	1.2365	0.8200000000000001	0.0	1.9464000000000001	0.0	0.0	0.0	0.5641	0.0	0.0	0.0	0.0
TCGA-DX-A3LW-01A-21D-A21P-01	16.9624	2.4886	1.1448	4.1322	1.5562	3.2511	0.0	1.0764	0.0	1.7639999999999998	10.2455	5.8238	2.9329	1.0274999999999999	1.3163	0.8729	5.3626000000000005	1.1622	9.0818	0.0	0.43700000000000006	2.0045
TCGA-DX-A3LW-10A-01D-A21P-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3103	1.9264999999999999	1.3620999999999999	1.254	1.4268	0.0	0.0	0.0	3.4566	0.0	0.0	1.494	0.0
TCGA-DX-A3LY-01B-11D-A27O-01	12.4327	11.6069	2.6018999999999997	0.0	13.0736	1.8689	40.5738	5.6948	5.6574	0.9530000000000001	9.789	13.4709	10.9751	0.0	0.0	6.4614	0.3498000000000001	2.9787999999999997	0.0	12.8066	3.3975999999999997	1.504
TCGA-DX-A3LY-10B-01D-A27O-01	5.423299999999999	1.3700999999999999	0.0	1.0352000000000001	0.0	2.2485	0.0	1.2391	1.3529	1.2013	2.1583	0.0	1.3239	0.0	0.0	0.0	0.0	1.4498	0.0	0.0	0.0	2.5903
TCGA-DX-A3M1-01A-11D-A227-01	0.0	9.2066	2.4223	0.5185	9.684899999999999	34.5645	21.9244	43.4082	7.442399999999999	3.4515000000000002	29.7641	0.5755999999999999	17.5587	7.1481	2.2504	1.9598000000000002	71.2758	6.669899999999999	0.0	5.1424	2.8551	33.9302
TCGA-DX-A3M1-10A-01D-A229-01	0.0	0.0	1.4933	0.0	4.7477	0.0	2.5465	3.5194	2.3512	0.0	6.6809	0.0	0.0	0.0	1.2213	4.151999999999999	1.3090000000000002	1.692	3.915	0.0	0.0	0.0
TCGA-DX-A3M2-01A-21D-A227-01	2.6277999999999997	4.5100999999999996	1.9689	8.596	0.0	1.4329	3.4411	4.521	8.2809	1.3267	4.1856	3.5558	3.7385	4.4278	0.0	1.2465000000000002	6.6252	0.0	1.2464000000000002	0.28770000000000007	0.5416000000000001	0.0
