sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-3B-A9I1-01A-11D-A38Y-01	5.5291	28.182	22.4674	15.9421	7.0496	8.576600000000001	8.7658	20.2211	3.239	11.9166	10.9433	5.712	11.395	18.9227	6.477399999999999	19.2763	11.6859	9.992	4.387700000000001	0.6972999999999998	13.054300000000001	0.0
TCGA-3B-A9I1-10A-01D-A38Y-01	56.0056	63.2891	30.7561	35.5802	36.4633	31.817999999999998	49.0709	41.506	34.6866	61.1884	42.714800000000004	32.9036	29.9743	5.7171	20.9598	20.4682	9.418800000000001	21.8556	6.683999999999999	12.1065	12.5476	8.3553
TCGA-3B-A9I3-01A-11D-A38Y-01	5.0802000000000005	1.4792	5.708500000000001	3.7398000000000002	3.9501999999999997	1.5163	2.1254999999999997	2.3890000000000002	1.4243000000000001	1.7841999999999998	2.2809999999999997	2.6995	4.3076	1.5939999999999999	0.33930000000000016	0.0	2.913	0.0	1.3681	0.2591999999999999	0.0	0.4434
TCGA-3R-A8YX-01A-11D-A37B-01	40.2838	0.9544999999999999	13.3472	21.445	22.6236	3.5743	4.6041	29.8931	103.8295	2.5149	33.7084	478.86969999999997	20.352	0.5918000000000001	5.8568999999999996	14.2294	56.1943	1.5666	2.5668	4.880599999999999	0.0	0.0
TCGA-3R-A8YX-10A-01D-A37E-01	1.0484	0.0	0.0	0.0	2.3776	0.0	0.0	0.0	1.4765000000000001	2.7712000000000003	0.0	3.4882	1.3483	0.0	0.0	0.0	0.0	0.0	1.3542999999999998	0.0	1.1008	2.311
TCGA-DX-A1KU-01A-32D-A24M-01	290.7485	9.877	6.9453000000000005	0.7345999999999999	26.077	4.1026	1.9367	2.5081	11.6904	0.2751000000000001	238.8476	251.2243	1.0911	0.3559000000000001	2.973	1.6194	0.0	8.462100000000001	10.4852	4.4335	0.6045	2.2479
TCGA-DX-A1KU-10A-01D-A24M-01	0.0	2.4553	0.0	0.0	0.0	0.0	0.8110999999999999	0.8229000000000002	0.9799	0.0	0.0	0.0	1.4301	0.0	0.0	0.0	0.0	0.0	1.3203	0.0	0.0	0.0
TCGA-DX-A1KW-01A-22D-A24M-01	0.0	6.671200000000001	19.7829	5.415	162.4092	8.8616	6.6597	19.2235	5.6737	13.1178	5.432	1059.5937	11.5431	6.2331	14.4635	13.5936	3.9234	7.551800000000001	12.9178	8.639999999999999	1.3971	1.3603
TCGA-DX-A1KW-10A-01D-A24M-01	0.0	4.3171	3.0102	1.0819999999999999	0.0	2.6627	5.505199999999999	1.0741	0.0	0.0	1.3514	1.0133999999999999	0.0	0.0	0.0	2.9013999999999998	2.1369	0.0	0.0	0.0	0.7007000000000001	0.0
TCGA-DX-A1KX-01A-22D-A24M-01	22.8708	34.0976	26.1012	45.1704	44.511	64.8216	118.8755	8.7393	32.5323	16.7101	75.0383	26.3293	10.9697	7.8938	32.3974	11.6474	6.5862	13.9048	36.6198	72.8707	67.0418	9.9282
TCGA-DX-A1KX-10A-01D-A24M-01	3.9043	0.0	0.0	1.0032999999999999	0.0	0.0	0.0	0.0	0.0	0.9432	2.7262999999999997	4.7571	2.4584	0.0	2.6566	0.0	0.0	0.0	0.0	2.1745	0.0	1.7341
TCGA-DX-A1KY-01A-11D-A24M-01	108.5602	40.7968	158.1255	94.4687	4.2623999999999995	11.008099999999999	50.638999999999996	60.6155	15.950600000000001	3.9946	6.867700000000001	83.5636	48.0056	3.0374	17.7439	3.2131	29.8628	58.3243	36.354	2.6376	3.7047000000000003	3.0752000000000006
TCGA-DX-A1KY-10A-01D-A24M-01	4.0289	0.0	0.0	9.9439	3.2427	2.1991	0.0	2.1798	0.0	1.2835	0.0	5.815799999999999	0.0	2.6395999999999997	2.3777999999999997	1.1979	0.0	0.0	0.0	0.0	1.2050999999999998	1.0178
TCGA-DX-A1KZ-01A-11D-A24M-01	9.0681	95.8457	7.508800000000001	1.5998	243.6334	179.8054	0.0	89.9565	120.2922	79.5241	4.2959	674.4113	1.9381	4.775600000000001	1.8998	0.0	3.9071000000000002	0.0	34.8853	19.334	0.0	0.0
TCGA-DX-A1KZ-10A-01D-A24M-01	0.8307	0.0	0.0	0.0	0.0	0.0	1.4	0.0	1.6459000000000001	0.0	0.0	12.8971	0.0	0.0	0.0	0.0	1.3923999999999999	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A1L0-01A-11D-A24M-01	256.6747	16.8749	15.6592	10.2208	59.1613	167.3925	6.289300000000001	31.689899999999998	39.5264	6.723699999999999	52.3957	478.2017	39.8173	40.4532	24.4785	47.7341	14.3974	30.2983	23.2806	9.7474	5.3265	0.29059999999999997
TCGA-DX-A1L0-10A-01D-A24M-01	0.0	0.0	1.3229	1.0647	0.0	0.0	0.9834	0.0	0.0	0.0	2.3691	0.0	0.0	1.4931999999999999	1.1892	0.0	0.0	0.0	0.0	1.3405	0.0	0.0
TCGA-DX-A1L1-01A-11D-A24M-01	8.9976	7.6265	5.6259	20.139400000000002	33.7003	0.0	8.5173	1.4628	20.3479	3.0186	68.6411	37.6625	2.7179	3.7372000000000005	0.0	0.0	0.2907000000000002	2.9035	4.533399999999999	10.5305	3.2047999999999996	2.7030000000000003
TCGA-DX-A1L1-10A-01D-A24M-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2342	0.0	0.0	0.0	0.0	1.5979999999999999	1.5636	0.0	0.0	2.3981	0.0
TCGA-DX-A1L2-01A-22D-A24M-01	385.3976	7.0283999999999995	62.7923	6.0257	49.0218	3.9833999999999996	175.1473	18.677599999999998	10.288499999999999	0.7771999999999999	4.1891	5.412000000000001	0.7654000000000001	15.7181	0.7218	0.7761	14.9295	3.6668999999999996	8.2483	1.7157999999999998	0.39260000000000006	4.232
TCGA-DX-A1L2-10A-01D-A24M-01	1.0486	5.1607	0.0	0.0	1.4306	6.407500000000001	1.3641999999999999	1.2471999999999999	0.0	1.3312	0.0	0.0	2.519	0.0	1.2323	0.0	5.0422	1.3277	0.0	2.449	1.1949999999999998	0.0
TCGA-DX-A1L3-01A-11D-A24M-01	165.0475	0.0	1.7972000000000001	1.5668	61.0758	28.7274	0.0	0.0	0.0	1.6242	5.767799999999999	460.85790000000003	0.6141000000000001	1.6682000000000001	29.8089	0.0	0.0	48.9828	37.0666	0.0	1.3465	0.0
TCGA-DX-A1L3-10A-01D-A24M-01	1.3251	1.0523	0.0	2.961	3.6212999999999997	0.0	0.0	1.2519	0.0	0.0	0.9746999999999999	0.0	0.9102000000000001	0.0	0.0	0.982	0.0	0.0	3.6305	0.0	0.0	0.0
TCGA-DX-A1L4-01A-12D-A26F-01	0.0	2.028	0.0	2.5507999999999997	0.0	78.5461	2.9048	0.8618000000000001	0.0	17.0208	0.0	489.5431	1.2181	0.0	10.7821	0.0	2.9482	0.0	2.9154	7.7886	21.578	0.0
TCGA-DX-A1L4-10A-01D-A26F-01	1.0718999999999999	3.2047	0.0	1.1719	0.0	0.0	5.9427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8009	0.0	1.4967000000000001	0.0	0.0	0.0
TCGA-DX-A23R-01A-11D-A26F-01	6.2826	17.807000000000002	16.6974	11.8954	18.3976	16.122700000000002	26.6643	11.4164	8.3287	6.5928	17.4205	1720.7437	31.8981	2.3851	8.044699999999999	88.5133	4.1927	6.8582	14.2708	1.9557000000000002	2.5397	18.7102
TCGA-DX-A23R-10A-01D-A26F-01	0.0	0.0	1.5831	9.3678	0.0	0.0	0.0	3.1216999999999997	0.0	0.0	1.4744000000000002	8.8443	0.0	0.0	1.5685	0.0	0.0	10.2202	0.0	0.0	0.0	7.3427
TCGA-DX-A23T-01A-11D-A26F-01	11.3493	7.4312000000000005	1.4018000000000002	0.9028	82.8095	202.1359	41.1619	230.8594	2.7228999999999997	9.8597	266.0274	222.0521	16.238500000000002	4.3367	0.0	1.4762	0.0	1.5912	0.0	2.6923000000000004	20.6532	0.0
TCGA-DX-A23T-10A-01D-A26F-01	0.0	0.0	0.0	3.9993999999999996	1.6915	0.0	2.4858000000000002	1.7362	0.0	0.0	0.0	1.7298	0.9563999999999999	0.0	1.4609	0.0	1.583	0.0	0.0	2.6635	7.103999999999999	0.0
TCGA-DX-A23U-01A-11D-A26F-01	788.2178	0.0	0.0	0.0	0.0	0.0	25.015	0.0	7.6838	7.507999999999999	1.5829	1.6999	0.0	0.0	28.1347	0.0	0.0	0.0	1.57	0.0	10.963000000000001	0.0
TCGA-DX-A23U-10A-01D-A26F-01	0.0	0.0	0.0	1.3338999999999999	0.0	0.0	5.0915	0.0	0.0	0.0	0.0	1.7778	0.0	1.4978	0.0	0.0	0.6623000000000001	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A23V-01A-11D-A29M-01	169.6767	11.1211	0.4771000000000001	2.766	4.2789	0.0	11.0696	0.0	6.511100000000001	6.7341999999999995	0.2909999999999999	442.5603	28.386	0.8495999999999999	0.0	0.6408	1.6023	0.0	0.0	0.0	0.0	1.8958
TCGA-DX-A23V-10A-01D-A29M-01	0.0	0.0	0.0	1.0261	0.0	3.3055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0794000000000001	3.1385	0.8443999999999998	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A23Y-01A-11D-A27O-01	7.650099999999999	5.5342	32.1616	6.670699999999999	10.6011	490.644	10.9893	38.9069	9.8013	3.6444	19.2627	867.3306	10.4528	21.2779	8.1954	30.4968	3.2567999999999997	1.3653	13.895999999999999	1.9501	0.0	1.8524
TCGA-DX-A23Y-10A-01D-A27O-01	2.5431	10.0083	0.0	5.3977	0.0	1.2262	0.0	1.0885	0.0	0.0	5.3303	0.0	0.0	0.0	0.0	0.0	1.3165	0.0	1.1894	0.0	3.0427999999999997	0.0
TCGA-DX-A23Z-01A-11D-A27O-01	11.2927	121.0138	0.0	4.2113	65.5584	292.9663	24.346600000000002	38.8994	67.8808	184.0489	341.8066	461.5487	29.6706	3.1856	6.859500000000001	0.0	0.3134999999999999	1.3732000000000002	5.2355	0.0	0.0	0.0
TCGA-DX-A23Z-10A-01D-A27O-01	1.1588	0.0	0.0	3.1365999999999996	0.0	0.0	1.6823000000000001	0.0	0.0	0.9363999999999999	1.1862	3.4162999999999997	1.3858000000000001	0.0	0.0	0.0	2.43	2.295	0.0	5.2715000000000005	0.0	2.7824999999999998
TCGA-DX-A240-01A-32D-A27O-01	256.108	5.3580000000000005	3.5515999999999996	0.0	0.0	45.0336	74.1011	3.3079	0.0	3.5154	0.0	610.4972	1.3033000000000001	6.0522	0.0	0.0	2.8959	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A240-10A-01D-A27O-01	0.0	2.9419	0.0	6.0817	1.5056	6.2742	0.0	0.0	0.0	0.0	1.4797	0.0	0.0	0.0	0.0	0.0	0.0	1.7255	0.0	0.0	0.0	0.0
TCGA-DX-A2IZ-01A-11D-A21P-01	115.7156	3.4896000000000003	0.9144000000000001	14.5293	416.19259999999997	1.1787	6.2208000000000006	3.3554000000000004	1.4499	2.8758	0.0	1061.2525	0.0	120.9519	18.6538	1.5405	0.0	1.6739000000000002	0.0	0.7783000000000002	4.4001	6.4036
TCGA-DX-A2IZ-10A-01D-A21P-01	1.5157	0.9718	0.8155000000000001	0.0	0.0	0.0	2.4426	0.9186000000000001	1.5474	2.0368	4.8978	0.0	0.0	0.0	0.0	0.0	0.0	1.3271	3.3548	0.0	1.534	0.0
TCGA-DX-A2J0-01A-11D-A21P-01	406.6349	4.0121	16.896900000000002	2.7313	110.7564	0.0	1.2917	1.5453000000000001	64.4657	0.0	15.607	1179.0644	10.2234	0.0	1.1633	9.275699999999999	7.247	3.3676	6.3689	2.6507	60.5696	1.4021
TCGA-DX-A2J0-10A-01D-A21P-01	0.0	0.0	1.0283	1.2908	0.0	0.0	1.38	0.0	1.2759	0.0	3.1295	0.0	0.0	0.0	1.2734	0.0	1.2064	0.0	1.3178	0.0	0.0	0.0
TCGA-DX-A2J1-01A-11D-A21P-01	1.355	2.9297	0.0	3.9425999999999997	0.0	58.6511	1.369	0.0	21.0454	0.0	203.2477	384.4241	1.7255	1.8240000000000003	0.0	0.0	0.0	0.0	0.0	10.003499999999999	0.0	0.0
TCGA-DX-A2J1-10A-01D-A21P-01	0.0	2.3435	1.2929	0.0	0.0	3.1549	0.0	1.1553	0.0	2.4901	1.084	0.0	0.0	4.797000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A2J4-01A-32D-A21P-01	8.3137	0.0	0.0	0.0	0.0	0.8472	0.0	1.4611	1.0542	0.0	0.0	722.0756	0.0	13.0616	14.428	2.0994	3.9843	19.8127	94.31400000000001	0.0	5.3265	2.9978
TCGA-DX-A2J4-10A-01D-A21P-01	4.0382	1.3599	0.0	0.0	0.0	4.8542000000000005	5.0279	0.0	3.1378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9373	0.0	0.0	1.2631999999999999	0.0
TCGA-DX-A3LS-01A-11D-A21P-01	2.8653	0.0	83.4155	45.9756	62.1101	80.0332	41.9978	42.348	30.9468	0.0	1.7576	547.1272	0.3478000000000001	8.7638	0.2924	0.0	0.0	0.0	6.327299999999999	48.7352	1.1874	12.4986
